begin,end,sub
1500259680,1500259800,2.0
1500261300,1500261420,2.0
1500261720,1500261840,2.0
1500262860,1500262980,2.0
1500263760,1500263880,2.0
1500264480,1500264600,2.0
1500265740,1500265860,2.0
1500267420,1500267540,2.0
1500267840,1500267960,2.0
1500269460,1500269580,2.0
1500269940,1500270060,2.0
1500272340,1500272460,2.0
1500272700,1500272820,2.0
1500273180,1500273300,2.0
1500273420,1500273540,2.0
1500273840,1500273960,2.0
1500274140,1500274260,2.0
1500277020,1500277140,2.0
1500278520,1500278640,2.0
1500279000,1500279120,2.0
1500279540,1500279660,2.0
1500280260,1500280380,2.0
1500283260,1500283380,2.0
1500283920,1500284040,2.0
1500284280,1500284400,2.0
1500285240,1500285360,2.0
1500285900,1500286020,2.0
1500287160,1500287280,2.0
1500287340,1500287460,2.0
1500287580,1500287700,2.0
1500289500,1500289620,2.0
1500290640,1500290760,2.0
1500291060,1500291180,2.0
1500292800,1500292920,2.0
1500293580,1500293700,2.0
1500294360,1500294480,2.0
1500299520,1500299760,4.0
1500301620,1500301740,2.0
1500301920,1500302040,2.0
1500303840,1500303960,2.0
1500305040,1500305160,2.0
1500306000,1500306120,2.0
1500306240,1500306360,2.0
1500306420,1500306540,2.0
1500306780,1500306900,2.0
1500307260,1500307380,2.0
1500307500,1500307620,2.0
1500308340,1500308460,2.0
1500308940,1500309060,2.0
1500309120,1500309240,2.0
1500309360,1500309480,2.0
1500311220,1500311340,2.0
1500312180,1500312300,2.0
1500312360,1500312480,2.0
1500312480,1500312600,2.0
1500313560,1500313680,2.0
1500314220,1500314340,2.0
1500315060,1500315180,2.0
1500315660,1500315780,2.0
1500317880,1500318000,2.0
1500318540,1500318660,2.0
1500319860,1500319980,2.0
1500320160,1500320340,3.0
1500321000,1500321120,2.0
1500321120,1500321240,2.0
1500321660,1500321780,2.0
1500322320,1500322440,2.0
1500322620,1500322740,2.0
1500323760,1500323880,2.0
1500325560,1500325680,2.0
1500326040,1500326160,2.0
1500326940,1500327060,2.0
1500332340,1500332460,2.0
1500336360,1500336480,2.0
1500337860,1500337980,2.0
1500340920,1500341040,2.0
1500341040,1500341160,2.0
1500341400,1500341520,2.0
1500342480,1500342600,2.0
1500342960,1500343080,2.0
1500343200,1500343320,2.0
1500344220,1500344340,2.0
1500346080,1500346200,2.0
1500346560,1500346680,2.0
1500346740,1500346860,2.0
1500346920,1500347040,2.0
1500349980,1500350100,2.0
1500350340,1500350460,2.0
1500351180,1500351300,2.0
1500351780,1500351900,2.0
1500352740,1500352860,2.0
1500354180,1500354300,2.0
1500354360,1500354480,2.0
1500354600,1500354780,3.0
1500355740,1500355860,2.0
1500355860,1500355980,2.0
1500356520,1500356640,2.0
1500358320,1500358440,2.0
1500360300,1500360420,2.0
1500363480,1500363600,2.0
1500364200,1500364320,2.0
1500364320,1500364500,3.0
1500365100,1500365220,2.0
1500366540,1500366660,2.0
1500366720,1500366840,2.0
1500367260,1500367440,3.0
1500367440,1500367560,2.0
1500369840,1500369960,2.0
1500841740,1500841860,2.0
1500865020,1500865140,2.0
1501486140,1501486260,2.0
1501658940,1501659060,2.0
1501979340,1501979460,2.0
1501983060,1501983180,2.0
1502895960,1502896080,2.0
1503773940,1503774060,2.0
1504379040,1504379160,2.0
1504861680,1504863720,34.0
1504863720,1504863960,4.0
1504864080,1504864200,2.0
1504884240,1504884420,3.0
1504887120,1504887240,2.0
1504888320,1504888440,2.0
1506053820,1506054000,3.0
1506104520,1506104640,2.0
1506595080,1506595200,2.0
1506597120,1506597240,2.0
1506597360,1506597480,2.0
1506600180,1506600300,2.0
1506600300,1506600420,2.0
1506600900,1506601020,2.0
1506601080,1506601260,3.0
1506602160,1506602280,2.0
1506602460,1506602580,2.0
1506604020,1506604140,2.0
1506604200,1506604320,2.0
1506605340,1506605460,2.0
1506606300,1506606420,2.0
1506607020,1506607140,2.0
1506607500,1506607620,2.0
1506609120,1506609540,7.0
1506825900,1506826020,2.0
1507383900,1507384020,2.0
1507753020,1507753140,2.0
1507872420,1507872540,2.0
